what is the largest city in the united states	As of 2012, the 10 largest cities in the United States in terms of population include New York City, Los Angeles, Chicago, Houston and Philadelphia, according to City Mayors. The remaining five are Phoenix, San Antonio, San Diego, Dallas and San Jose.	1	0.56998986
what type of volcano was pompeii	Mount Vesuvius, on the west coast of Italy, is the only active volcano on mainland Europe. It is best known because of the eruption in A.D. 79 that destroyed the city of Pompeii.	0	0.7070699
how much jail time for carrying a gun	Penalty applies to possession without license; must be 21 to obtain license to purchase handgun. Possession without license: first offense: up to two years in prison or jail, a fine of up to $500, or both. up to two years imprisonment, a fine of up to $1,000, or both.	1	0.7349221
rattle snakes in california	its common names include western rattlesnake , northern pacific rattlesnake , pacific rattlesnake , black rattlesnake , arizona diamond rattlesnake , black diamond rattlesnake , black snake , california rattlesnake , confluent rattlesnake , diamond-back rattlesnake , great basin rattlesnake , hallowell 's rattlesnake , missouri rattlesnake , oregon rattlesnake , pacific rattler , rattlesnake , southern rattlesnake , western black rattlesnake , western rattler , and north pacific rattlesnake .	0	0.5601187
koala bears habitat	'habitat ' refers to the types of bushland that koalas like to live in . they are found in a range of habitats , from coastal islands and tall eucalypt forests to low woodlands inland .	0	0.59354746
how many minutes in a year song	there are 525,600 minutes in a year , make everyone count.credit : the song is from the musical/movie rent and is called `` seasons of love '' i got all pictures from yahoo ! images , google images and photobucket.except the one at 2:15 - 2-19 .	0	0.48805016
largest producer of gold	The majority of the Chinese gold production comes from five provinces, namely Shandong, Henan, Jiangxi, Yunnan and Fujian. Zijin Mining Company, which operates Zijinshan gold and copper mine, is the country's largest gold producer.	0	0.52766955
president john f kennedy executive order 10988	Executive Order 10988 is a United States presidential executive order issued by President John F. Kennedy on January 17, 1962 that recognized the right of federal employees to collective bargaining.	1	0.56661975
interracial heritage definition	The definition of interethnic is between more than one ethnic group. A meeting between Hispanic and Asian college students is an example of something interethnic.	0	0.7643851
ingredients in yoplait light greek yogurt	Vegetable Ingredients. There are two vegetable-based ingredients included in Yoplait Light yogurt, both of which are corn products. High fructose corn syrup is a sweet sugar substitute. Modified corn starch is a substance that gives the yogurt texture.	1	0.5492588
how old is kitten	usually , breeders will not sell a kitten that is younger than twelve weeks , and in many jurisdictions , it is illegal to give away kittens younger than eight weeks old .	0	0.53151095
porter body for life	Porter accepted that challenge, and devoted himself to completely changing his lifestyle (and his life) during those 12 weeks. He shed over 50 pounds of heart-clogging fat and added nearly 10 pounds of muscle to his 47 year old body.	0	0.50405645
oregon state university transfer requirements	1. Learn about the UO, Eugene, and the admission process Read about the requirements for transferring Learn the answers to some frequently asked transfer questions Meet the UO's deadlines To stay on track, use the online transfer checklist	0	0.29969546
how to remove the mothers name from the birth certificate	(pending certain requirements) For unmarried couples, a Voluntary Acknowledgement of Paternity Affidavit must be completed for the name of the babyxe2x80x99s father to be included on the birth certificate. For paternity affidavits, both parents and/or parent/guardians must be able to show a valid photo ID.	0	0.5819335
leggin meaning	A leg covering usually extending from the ankle to the knee and often made of material such as leather or canvas, worn especially by soldiers and workers. 2. leggings. a. A tight-fitting, stretchable garment that covers the body from the waist to the ankle. b. Warm outerwear pants for children.	1	0.75433826
how much to lay asphalt driveway	for a basic 120 square feet project in zip code 47474 , the benchmark cost to install an asphaltic concrete driveway ranges between $ 6.31 - $ 8.32 per square foot* .	1	0.68806726
relativism philosophy	by matt slick . relativism is the philosophical position that all points of view are equally valid and that all truth is relative to the individual . this means that all moral positions , all religious systems , all art forms , all political movements , etc. , are truths that are relative to the individual .	1	0.67368424
songs about depression	metallica fade to black http www youtube com watch v weqnzs8wl radiohead creep http www youtube com watch v xfkzrnyyg listen to some pink floyd as well	0	0.28774264
play audio file	to play a sound , music , or other audio file in windows requires that you use a media player program that is capable of playing that audio file . below is a listing of different audio formats and media players that are capable of playing them .	1	0.46773598
1000910201	http://gourmet.lovetoknow.com/How_Long_Do_You_Bake_Salmon	0	0.08145964
facts on earth day	Interesting Earth Day Facts: The first Earth Day in the U.S. was celebrated on April 22, 1970. Earth Day Network is the global coordinator for Earth Day. Senator Gaylord Nelson founded Earth Day in the United States. Denis Hayes took Earth Day international in 1990.	1	0.55091834
flower of the queen ep 31	Flower of the Queen Episode 31 Eng Sub,5 / 5 (1votes). Rena Jung is a beautiful, but ambitious star chef who hosts her own cooking show. Her husband, Park Min Joon, is the first son of a family that runs a large company.	1	0.4433514
does streaming slow down your internet	If you are wondering if they slow down connection while they are streaming, then yes. They are using the internet, and thus taking up bandwidth meaning there is less to go around. If you are asking if they permanently slow the connection then no.	1	0.5438545
american masters when you 're strange	narrated by johnny depp , american masters : when you’re strange is the first feature documentary about the doors , premiering nationally wednesday , may 12 , 2010 at 9 p.m. ( et ) on pbs ( check local listings ) .	0	0.61599606
food that is native to australia	the navajo are speakers of a na dené southern athabaskan languages known as diné bizaad lit . people s language . the language comprises two geographic mutually intelligible dialects	0	0.43488613
5'9 IN CM	1 inch = 2.54 cm If you multiply 5.11 times 12 and multiply that product by 2.54, you will convert feet to inches to cm. Your answer will be 155.75 cm. … The question might have been: What is 5' 10'' in cms.	0	0.5777709
gs 9 pay	2016 General Schedule Pay Scale Grade Step 1 Step 2 Step 3 Step 4 7 35009 36176 37343 38150 8 38771 40063 41355 42647 9 42823 44250 45677 47104 10 47158 48730 50302 51874 11 more rows; 7 more columns	0	0.37007764
what is epithelial cell in urine	The presence of epithelial cells in urine can be as a result of normal sloughing of the epithelial tissues and may not necessarily indicate any abnormalities. The ureters, which are responsible for carrying urine from the body, are lined with epithelial tissues.	1	0.66722184
tea tree oil yeast infection	Mix 1 tablespoon of baking soda, 4 drops of tea tree oil and sufficient amount of water. Apply on yeast infected area. Leave for 3 to7 minutes and wash with water. Apply regularly.	1	0.63463396
what is it like at uva	Charlottesville is a beautiful community. I was a minority student so I definitely don't fit the preppy, sorority girl description, but I was an in-state student from a much smaller community in rural Virginia. Even as a top performing student in high school, the courses at UVA really challenged me.	1	0.5130447
what is a balance transfer fee	a balance transfer fee is a fee charged by a credit card company to transfer a balance from one account to another . this fee can be anywhere from 1 percent to 5 percent of the balance amount . the fee may or may not have a cap -- in other words , a maximum amount .	0	0.75646234
things to do in atlanta	The List Play (or play hooky) in Woodruff Park Treasure hunt at Chamblee Antique Row Stay for the fireworks at the Ted Bard-y hearty in Piedmont Park See a show—before it goes to Broadway Learn how to really put on a puppet show Feel the blues at Blind Willie’s ...	1	0.6767878
when is a privacy notice required	THE FOREGOING NOTICE IS REQUIRED BY THE PAPERWORK REDUCTION ACT OF 1995, PUBLIC LAW 104-13, OCTOBER 1, 1995, 44 U.S.C. SECTION 3507 AND THE PRIVACY ACT OF 1974, PUBLIC LAW 93-579, DECEMBER 31, 1974, 5 U.S.C.	0	0.6410245
steam jet ejectors	steam jet ejectors are based on the ejector-venturi principal and operate by passing motive steam through an expanding nozzle . the nozzle provides controlled expansion of the motive steam to convert pressure in to velocity which creates a vacuum with in the body chamber to draw in and entrain gases or vapours .	0	0.47230846
top rated golf balls	Spin Low Spin Golf Balls: With low spin golf balls you decrease side spin of your shots, and this allows you to get the ball to fly straighter through the air. ... Mid Spin Golf Balls: Mid spin balls will bridge the gap between low spinning balls and high spinning balls. ... High Spin Golf Balls: This particular ball is designed to increase the spin, as the name suggests.	1	0.5437111
what foods contain antioxidants	typical cooked vegetables rich in antioxidants are artichokes , cabbage , broccoli , asparagus , avocados , beetroot and spinach .	1	0.72124815
treatment for elevated tsh	initiation and monitoring of treatment for hypothyroidism . ( tsh = thyroid-stimulating hormone ; t4 = thyroxine )	0	0.56307733
when did kobe get his tattoo	Given the familial bent the rest of his tattoos have taken, it's not surprising that he chose to adorn his right forearm with the names of his two daughters, Gianna Maria and Natalia Diamante.	0	0.49144152
waldorf system of education	waldorf steiner education is a humanistic approach to pedagogy based on the educational philosophy of the austrian philosopher rudolf steiner the founder of anthroposophy	1	0.46667674
vegetable with protein	Everything in life needs protein to live, and vegetables can be a great source of protein. Below is a list of 27 vegetables ranked by their protein to calorie ratio. For more see the extended list of protein rich vegetables, and the list of vegetables ranked by their protein percentage.	0	0.42160347
type of plug for china	a patent for this obsolete american plug and socket was filed in 1915 under us patent 1,179,728 . it predated the nema sockets and plugs . the plugs and sockets used in countries such as argentina , australia and china are based on this type .	0	0.5282222
when did utah become a state	utah ( /ˈjuːtɔː/ or i/ˈjuːtɑː/ ; arapaho : wo'tééneihí ) is a state in the united states . it became the 45th state admitted to the union on january 4 , 1896 .	1	0.6916242
violation of human rights in women	violence against women is so deeply embedded in society that it often fails to garner public censure and outrage . violence against women is a violation of human rights that can not be justified by any political , religious , or cultural claim .	1	0.48981482
what time is it in onalaska wi	onalaska , wisconsin current time time in wisconsin usa time clock world time clock and timezones map	0	0.47173834
tree brush cities skylines	follow us for more awesomeness . in game tree brush , uses the editor brush to plant trees in the game . first select a tree to plop then hit the increase/decrease brush button ( default is numpad +/- ) , you can change the buttons in the settings screen .	0	0.43781382
nisson fronteir	Nissan’s Frontier shares more than looks with its corporate pickup and SUV brethren. It’s built in Smyrna, Tennessee, on the corporate F-Alpha platform; common among the Armada, Pathfinder, Titan, and Xterra.	0	0.62537044
how to make transparent backgrond photoshop	If you want to save the image with a transparent background, you need to use a format that supports transparency, such as PNG. Go to the “File” menu and choose “Save As”. In the appeared window select the PNG file format. Then press the “Save” button. In the following window set the PNG options and press “OK”.	1	0.73907816
shortest professional baseball player	st. louis brown 's owner bill veeck , in his 1962 autobiography veeck – as in wreck , said of gaedel , `` he was , by golly , the best darn midget who ever played big-league ball .	0	0.6625149
how to remove scale from drains	If the hot water, baking soda and vinegar solution doesn't dislodge the scale after two attempts, pour a commercial drain pipe scale remover into the drain opening. Wait 20 minutes, or as directed on the product packaging, and flush with cool tap water. If a commercial product doesn't remove the scale, hire a plumber.	1	0.693387
how many people were in the montgomery bus boycott	The boycott officially ended December 20, 1956, after 381 days. The city passed an ordinance authorizing black bus passengers to sit virtually anywhere they chose on buses. The Montgomery Bus Boycott resounded far beyond the desegregation of public buses.	0	0.5775962
lower unit gear oil orielys	You can use any brand of lubricant that has a grade designation of API GL5 SAE 80 or 90 weight. It is best not to mix different oil brands or weights. To refill the lower unit, insert the bottle or tube into the bottom drain hole and slowly squeeze the bottle to force the oil into the lower unit.	0	0.4735392
how to find pm on facebook	Navigate to Facebook and log in to the site. Choose the person you wish to send a message to by either clicking his name in your Friends list or typing his name in the search box at the top of the page. Click the Message button in the top right corner of the person&#39;s page. Type the message in the open message box.	1	0.6648027
little ingredients crock pot bbq chicken	Zesty Slow Cooker Chicken Barbeque - Directions. Place chicken in a slow cooker. In a bowl, mix the barbecue sauce, Italian salad dressing, brown sugar, and Worcestershire sauce. Cover, and cook 3 to 4 hours on High or 6 to 8 hours on Low.	1	0.59767854
technical support plan examples	computer support business plan . executive summary . i tech solutions is a consulting-oriented company , intending to fill in the market need for a professional , customer-focused computer company . the company emphasizes service and support to differentiate itself from more price-oriented computer companies .	0	0.54906505
what is a bae	Bae is used as both slang for babe and baby, but it is also used as an acronym. Before Anyone Else or Before Anything Else. It is most commonly used on the internet or through text as a term of endearment. Source(s): (Sadly) Being a teenager in this generation.	1	0.6520032
what percentage of university of washington students are from washington	university of washington has a total undergraduate enrollment of 29,754 , with a gender distribution of 47.8 percent male students and 52.2 percent female students .	0	0.57947457
when to remove the thyroid gland	Thyroid gland removal is surgery to remove all or part of the thyroid gland. Your thyroid gland is a butterfly-shaped gland that lies over your trachea. This is the tube that carries air into and out of your lungs.	0	0.6650945
what day was june 17 2013	June 17 is the 168th day of the year (169th in leap years) in the Gregorian calendar. There are 197 days remaining until the end of the year.	0	0.5887075
vato definition	Wiktionary(0.00 / 0 votes)Rate this definition: vato(Noun). Hispanic youth; guy; dude. Origin: From Spanish vato, ultimately from Spanish chivato. Term is mostly used by people from Culiacan, Sinaloa, also known as Culichis.	1	0.8969887
university of maryland track and field roster	For background information on the differences between processed and unprocessed collections, see Research Using Primary Resources - Definitions http://www.lib.umd.edu/special/research/definitions/defprocessing.html. Records of the Alumni Office, 20th Century (Processed and Unprocessed.) ...	0	0.4870434
when to use scanning electron microscope	a scanning electron microscope ( sem ) is a type of electron microscope that produces images of a sample by scanning it with a focused beam of electrons .	0	0.52115566
what color are purple finches	Adult males are raspberry red on the head, breast, back and rump; their back is streaked. Adult females have light brown upperparts and white underparts with dark brown streaks throughout; they have a white line on the face above the eye.	1	0.6028488
what are the basic characteristics of dominant groups	The six basic characteristics of minority groups are as follows: 1. Physical and cultural traits 2. Unequal treatment 3. Ascribed status 4. Solidarity 5. In-group marriage 6.	0	0.63934356
what time is the 2015 national championship game	ohio state will meet oregon for the national title in the inaugural college football playoff championship game on monday , january 12 , 2015 , at 7:30 p.m. central , at at & t stadium in arlington , texas .	1	0.75745773
what resources does antarctica have	Although coal, hydrocarbons, iron ore, platinum, copper, chromium, nickel, gold and other minerals have been found, they have not been in large enough quantities to exploit.	1	0.6734826
what is min wage in nj	asbury park , n.j. -- new jersey voters overwhelmingly approved a constitutional amendment tuesday to raise the minimum wage by $ 1 , to $ 8.25 an hour , and add automatic cost-of-living increases each year . the	1	0.6887499
what team was dirk nowitzki drafted to	An alumnus of Röntgen Gymnasium and the DJK Würzburg basketball club, Nowitzki was chosen as the ninth pick in the 1998 NBA draft by the Milwaukee Bucks and immediately traded to the Mavericks, where he has played since.	1	0.6797001
supreme court decision on presidential election	Bush v. Gore, 531 U.S. 98 (2000), was a decision of the United States Supreme Court that settled a recount dispute in Florida's 2000 presidential election.	1	0.5761037
when to use box plot	Box plots may also have lines extending vertically from the boxes (whiskers) indicating variability outside the upper and lower quartiles, hence the terms box-and-whisker plot and box-and-whisker diagram. Outliers may be plotted as individual points.	0	0.5762988
what type of fruit is a green pepper	Cultivars of the plant produce fruits in different colors, including red, yellow, orange, green, chocolate/brown, vanilla/white, and purple. Bell peppers are sometimes grouped with less pungent pepper varieties as "sweet peppers."	0	0.5976969
what genre is grand theft auto 5	grand theft auto clone is a genre of open world or sandbox action-adventure video games , characterized by their likeness to the grand theft auto series in either gameplay , or overall design .	0	0.5465432
what qualifications do a police officer need	To become a police officer you will need to have: 1 honesty, confidence, social awareness and a responsible attitude.	0	0.5423265
what is culture	1. the quality in a person or society that arises from a concern for what is regarded as excellent in arts , letters , manners , scholarly pursuits , etc . 2. that which is excellent in the arts , manners , etc . greek culture .	1	0.6157563
what is HACCP	HACCP is a management system in which food safety is addressed through the analysis and control of biological, chemical, and physical hazards from raw material production, procurement and handling, to manufacturing, distribution and consumption of the finished product.	1	0.6275395
what size is polar bears	Adult females are roughly half the size of males and normally weigh 150–250 kg (330–550 lb), measuring 1.8–2.4 metres (5 ft 11 in–7 ft 10 in) in length.	0	0.7449153
volume of ice in greenland	the antarctic ice sheet contains 30 million cubic kilometers ( 7.2 million cubic miles ) of ice . the greenland ice sheet extends about 1.7 million square kilometers ( 656,000 square miles ) , covering most of the island of greenland , three times the size of texas .	0	0.5767532
what is the prinary vote	A primary election is the preliminary step in the process of electing a candidate running for office in the United States. Many other countries follow different systems, but primaries are often held in the U.S. to see who will receive the nomination from his or her political party during the convention.	0	0.48261952
when was calico jack born	John Rackham (26 December 1682 – 18 November 1720), commonly known as Calico Jack, was an English pirate captain operating in the Bahamas and in Cuba during the early 18th century (Rackham is often spelled as Rackam or Rackum in historical documentation, and he is also often referred to as Jack Rackham).	1	0.76074684
what are blue diamonds made of	Small amounts of defects or impurities (about one per million of lattice atoms) color diamond blue (boron), yellow (nitrogen), brown (lattice defects), green (radiation exposure), purple, pink, orange or red. Diamond also has relatively high optical dispersion (ability to disperse light of different colors).	1	0.66910386
what part of texas is the alamo	alamo is part of the mcallen–edinburg–mission and reynosa–mcallen metropolitan areas . as of the census of 2000 , there were 14,760 people , 4,621 households , and 3,826 families residing in the city .	1	0.5357374
what year did the chicago bears start playing	Full control of the team was turned over to Halas and Sternaman in 1921. Official team and league records cite Halas as the founder as he took over the team in 1920 when it became a charter member of the NFL.	0	0.7369222
typical weather in nebraska	Nebraska weather history reports an annual average temperature of 49.1 °F with an average high temperature of 61.9 °F and an average low temperature of 36.2 °F. The average weather in Nebraska indicates a relative humidity in the morning of 77.1%, and 60.3% in the afternoon and evening. The annual precipitation average is 24.79 inches.	1	0.63138676
tesla motors california location	A comprehensive list of Tesla dealership locations in the United States and around the world. United States. Alabama. Alaska. Arizona. Arkansas. California. Colorado.	0	0.6315841
what is google talk plugin video accelerator	users can send instant messages to other gmail users . as it works within a browser , the google talk client does not need to be downloaded to send instant messages to gmail users . google also provides a voice and video chat browser plugin that supports voice and video chat between gmail users .	0	0.33948854
when did columbus reach north america	during his first voyage in 1492 , instead of arriving at japan as he had intended , columbus reached the new world , landing on an island in the bahamas archipelago that he named `` san salvador '' .	1	0.6834865
tummy liposuction cost	For example, the total cost for liposuction of the hips, outer thighs and buttocks might be the sum of the surgical fees for hips ($3,400), outer thighs ($3,000), and buttocks ($2,000), plus non-surgical fee ($1,600), which equals $9,200.	1	0.71529365
video xesuales	Selected studies and other resources about K-12 sexual harassment and gender equity SSAIS Library (SSAIS.org) Crossing the Line (AAUW) Reinvigorating the Role of Title IX Coordinator: A Requirement and Resource (Feminist Majority Foundation) Safe Place to Learn (National Center on Safe Supportive Learning Environments)	0	0.3523647
unemployment insurance tax rate	The FUTA rate is 6.0% and employers can take a credit of up to 5.4% of taxable income if they pay state unemployment taxes. This amount is deducted from the amount of employee federal unemployment taxes you owe.	1	0.6037401
populate combo box excel	add a combo box ( form control ) . if the developer tab is not available , display it . display the developer tab . click the microsoft office button , and then click excel options . in the popular category , under top options for working with excel , select the show developer tab in the ribbon check box , and then click ok .	1	0.4194732
how to copyright a book for free	These editions are worthless in most cases but they still need to be discussed for the following reasons: Completists, those who want to own a copy of every edition, do purchase these to add to their collections. Many sellers do not know or understand the value of these books and sell them as if they were worth something.	0	0.30452618
motility test procedure	An esophageal motility study is a test designed to assess the contractile properties of the esophagus. To perform the procedure, a thin and flexible catheter will be placed into the esophagus through the nose.	1	0.70504934
how much pages does the book called the green mile have	The Green Mile is a 1996 serial novel written by Stephen King. It tells the story of death row supervisor Paul Edgecombe's encounter with John Coffey, an unusual inmate who displays inexplicable healing and empathetic abilities.	0	0.67820734
mucinous cystadenoma	mucinous cystadenoma is a benign cystic tumor lined by a mucinous epithelium it is a type of cystic adenoma cystadenoma mucinous cystadenoma may arise in a number of locations however mucinous cystadenoma at different locations are not generally considered to be related to one another	1	0.8354178
is a prea violation a felony	Each criminal violation can be either a felony, misdemeanor, or infraction. An infraction - for example, a citation for littering or a traffic ticket - is the least serious, usually coming with a fine up to $250 and no time in jail.	0	0.66467136
j balvin hair color	j balvin has a shockingly bold new hair color ! the singer debuted a bright lavender hair hue in his latest set of instagram photos , and it 's his most daring style change since trying out platinum blond and silver shades a few months ago . click through the gallery to see more pics of j 's new purple hair makeover .	1	0.3425246
is it ok to smoke after a tooth extraction	moreover , the mechanism of smoke aspiration when inhaling on a cigarette may expel the blood clot newly formed . the clot is the first step in the healing process after a tooth extraction . if it is dislodged , the person can also suffer from dry socket .	1	0.5168638
nj blood services new brunswick	New Brunswick Donor Center: 167 New Street New Brunswick, NJ 08901 Driving Directions. For appointments call 800-933-2566 or click below to schedule on line. Whole Blood Platelets Plasma Automated Red Cell	0	0.65043783
maximum cricket bat size	A cricket bat is a specialised piece of equipment used by batsmen in the sport of cricket to hit the ball, typically consisting of a cane handle attached to a flat-fronted willow-wood blade. The length of the bat may be no more than 38 inches ( 965 mm ) and the width no more than 4.25 inches ( 108 mm ).	1	0.7335076
how many pages in the serpent's shadow	They tell him that they need a heavily guarded magic scroll from the King Tut exhibit at the Dallas Museum of Art, or his nome will get attacked and destroyed by the forces of Apophis, the chaos snake, who will rise, swallow the sun, and destroy the world in three days' time.	0	0.65131956
how to port a number to google voice	if you 've changed your mind about porting your number , you can re-lock your number : go to the google voice unlock settings page , and sign into your google voice account . under your google voice number , click relock my number . click continue .	0	0.53418976
ribosomes structure	a ribosome is a biological molecule made of ribonucleic acid ( rna ) and proteins ( ribosomal proteins ) . the structure of a ribosome is complex , and it is responsible for making the millions of proteins that are needed by cells .	1	0.71079767
sql string date to java date	Hence, I am trying to convert this String to java.sql.Date. Following is the method I am following to convert: DateFormat df = new SimpleDateFormat("MM-dd-yy"); java.util.Date date1 = df.parse(valueobject.getDate()); java.sql.Date date2 = new java.sql.Date(date1.getTime()) However , it leads to ParseException.	0	0.5462336
is trigonometry similar to geometry	both depend on distances and angles , but trigonometry uses the measurement of angles while geometry deals with angles only in terms of equality of angles and sums of angles . there are three theorems which are central to both . one is that the sum of the internal angles of any triangle is equal to two right angles .	1	0.5019449
standard height required for a warehouse	Brick stacks shall not be more than 7 feet in height. When a loose brick stack reaches a height of 4 feet, it shall be tapered back 2 inches in every foot of height above the 4-foot level.	0	0.7460046
who owns golf channel	Golf Channel (originally "The Golf Channel" from 1995 to 2007) is an American cable and satellite television network owned by the NBC Sports Group division of NBCUniversal. The channel focuses on coverage of the sport of golf.	1	0.60654455
will pants waist affect tightness around legs	However, if your jeans are still a little too snug for your taste, there are ways to stretch them out to make more room for your thighs. Loosening this are of your tight jeans may take a while, but the results will be worth the effort.	0	0.38084772
which president named his son george washington	george washington adams was the eldest son of john quincy adams , the sixth president of the united states , and his wife louisa catherine adams .	1	0.73497194
who sings leaving on a jet plane	"Leaving on a Jet Plane" is a song written by John Denver in 1966 and most famously recorded by Peter, Paul and Mary.	1	0.75615084
who was the father of sacagawea s baby	jean baptiste was the son of sacagawea a shoshone and her métis french canadian husband toussaint charbonneau who worked as a trapper and interpreter for the lewis and clark expedition he was born at fort mandan in north dakota	1	0.75452834
who is canada's queen	The current Canadian monarch, since 6 February 1952, is Queen Elizabeth II. Although the person of the sovereign is equally shared with fifteen other independent countries within the Commonwealth of Nations, each country's monarchy is separate and legally distinct.	1	0.6100182
where to buy zwieback toast	it’s not nabisco , but you can find brandt zwieback imported from germany . maybe it is new in stores ? we found it in big y near springfield , ma . it’s not long and skinny like the nabisco zwieback , but mini toast shaped .	0	0.31704348
who won the fight today	on march 15 , 2008 , in a rematch against juan manuel márquez , called `` unfinished business , '' pacquiao won via split decision . the fight was held at the mandalay bay resort and casino in las vegas .	0	0.5924465
where is opium grown	legal opium importation from india and turkey is conducted by mallinckrodt , noramco , abbott laboratories , purdue pharma , and cody laboratories inc. in the united states , and legal opium production is conducted by glaxosmithkline , johnson and johnson , johnson matthey , and mayne in tasmania , australia ; sanofi aventis in france ; shionogi pharmaceutical in japan ; and macfarlan smith in the united kingdom .	1	0.6308414
who shot jonny rock	who shot johnny rock ? is the title of a live-action full motion video laserdisc video game produced by american laser games and released in the arcade in 1991 , as well as for dos , sega cd , 3do and cd-i in or around 1994 .	1	0.54670346
where in the world is mozambique	It is separated from Madagascar by the Mozambique Channel to the east. The capital and largest city is Maputo (previously called Lourenço Marques before independence).	1	0.7155434
who dies at the end of antigone	Haemon, distressed over her death, also commits suicide in front of his father. Eurycide, Creon's wife, also commits suicide after she hears about the death of her son and dies bringing down curses her husband.	1	0.54688084
who played errol childress	But it was the time spent with killer Errol Childress (Glenn Fleshler, who you may not realize is the same actor who played George Remus on Boardwalk Empire) that provided this episode with some of its most memorable moments.	1	0.5262635
who invented whiskey	In 1831, Aeneas Coffey patented the Coffey still, allowing for cheaper and more efficient distillation of whisky. In 1850, Andrew Usher began producing a blended whisky that mixed traditional pot still whisky with that from the new Coffey still.	1	0.56581247
where does garth brooks and trisha live	On May 25, 2005, Brooks proposed to Yearwood in front of 7,000 fans in Bakersfield, California and she accepted without hesitation. On December 10, 2005, they were married in a private ceremony at the couple's home in Owasso, Oklahoma.	1	0.6653006
which foods are complex carbs	starch and dietary fiber are the two types of complex carbohydrates.starch must be broken down through digestion before your body can use it as a glucose source.quite a few foods contain starch and dietary fiber such as breads , cereals , and vegetables :	1	0.38769817
who wrote the song shake it off	Sal Cinquemani from Slant Magazine wrote "Mariah too heavily bites on the styles of her successors: Usher by way of Dupri on 'Shake It Off'," while Dan Gennoe of Yahoo! Music UK said the song was "Usher-lite".	0	0.66977084
