" I want a fifth title .	O O O O O O O
This match is to prepare me .	O O O O O O O
I feel good .	O O O O
I 'm not retiring , " Duran told Reuters .	O O O O O O S-PER O S-ORG O
But those close to the boxer acknowledge that the man who has won championships in four different weight classes -- lightweight , welterweight , junior middleweight and middleweight -- is drawing close to the end of his career .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
" Each time he fights , he 's on the last frontier of his career .	O O O O O O O O O O O O O O O O
If he loses Saturday , it could devalue his position as one of the world 's great boxers , " Panamanian Boxing Association President Ramon Manzanares said .	O O O O O O O O O O O O O O O O O O O O S-MISC B-ORG E-ORG O B-PER E-PER O O
Duran , whose 97-12 record spans three decades , hopes a win in the 10-round bout will earn him a rematch against Puerto Rico 's Hector " Macho " Camacho .	S-PER O O O O O O O O O O O O O O O O O O O O O B-LOC E-LOC O B-PER I-PER I-PER I-PER E-PER O
Camacho took a controversial points decision against the Panamanian in Atlantic City in June in a title fight .	S-PER O O O O O O O S-MISC O B-LOC E-LOC O O O O O O O
-DOCSTART-	O
SQUASH - HONG KONG OPEN QUARTER-FINAL RESULTS .	O O B-MISC I-MISC E-MISC O O O
HONG KONG 1996-08-30	B-LOC E-LOC O
Quarter-final results in the Hong Kong Open on Friday ( prefix number denotes seeding ) : 1 - Jansher Khan ( Pakistan ) beat Mark Cairns ( England ) 15-10 15-6 15-7	O O O O B-MISC I-MISC E-MISC O O O O O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O
Anthony Hill ( Australia ) beat Dan Jenson ( Australia ) 15-9 15-8 15-17 17-15	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O
4 - Peter Nicol ( Scotland ) beat 7 - Chris Walker ( England ) 15-8 15-13 13-15 15-9	O O B-PER E-PER O S-LOC O O O O B-PER E-PER O S-LOC O O O O O
2 - Rodney Eyles ( Australia ) beat Derek Ryan ( Ireland ) 15-6 15-9 11-15 15-10 .	O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O
-DOCSTART-	O
SOCCER - RESULTS OF SOUTH KOREAN PRO-SOCCER GAMES .	O O O O B-MISC E-MISC O O O
SEOUL 1996-08-30	S-LOC O
Results of South Korean pro-soccer	O O B-MISC E-MISC O
games played on Thursday .	O O O O O
Pohang 3 Ulsan 2 ( halftime 1-0 )	S-ORG O S-ORG O O O O O
Puchon 2 Chonbuk 1 ( halftime 1-1 )	S-ORG O S-ORG O O O O O
Standings after games played on Thursday ( tabulate under -	O O O O O O O O O O
won , drawn , lost , goals for , goals against , points ) :	O O O O O O O O O O O O O O O
W D L G / F G / A P	O O O O O O O O O O
Puchon 3 1 0 6 1 10	S-ORG O O O O O O
Chonan 3 0 1 13 10 9	S-ORG O O O O O O
Pohang 2 1 1 11 10 7	S-ORG O O O O O O
Suwan 1 3 0 7 3 6	S-ORG O O O O O O
Ulsan 1 0 2 8 9 3	S-ORG O O O O O O
Anyang 0 3 1 6 9 3	S-ORG O O O O O O
Chonnam 0 2 1 4 5 2	S-ORG O O O O O O
Pusan 0 2 1 3 7 2	S-ORG O O O O O O
Chonbuk 0 0 3 3 7 0	S-ORG O O O O O O
-DOCSTART-	O
BASEBALL - RESULTS OF S. KOREAN PROFESSIONAL GAMES .	O O O O B-MISC E-MISC O O O
SEOUL 1996-08-30	S-LOC O
Results of South Korean	O O B-MISC E-MISC
professional baseball games played on Thursday .	O O O O O O O
LG 2 OB 0	S-ORG O S-ORG O
Lotte 6 Hyundai 2	S-ORG O S-ORG O
Hyundai 6 Lotte 5	S-ORG O S-ORG O
Haitai 2 Samsung 0	S-ORG O S-ORG O
Samsung 10 Haitai 3	S-ORG O S-ORG O
Hanwha 6 Ssangbangwool 5	S-ORG O S-ORG O
Note - Lotte and Hyundai , Haitai and Samsung played two games .	O O S-ORG O S-ORG O S-ORG O S-ORG O O O O
Standings after games played on Thursday ( tabulate under	O O O O O O O O O
won , drawn , lost , winning percentage , games behind first place )	O O O O O O O O O O O O O O
W D L PCT GB	O O O O O
Haitai 64 2 43 .596 -	S-ORG O O O O O
Ssangbangwool 59 2 49 .545 5 1/2	S-ORG O O O O O O
Hanwha 58 1 49 .542 6	S-ORG O O O O O
Hyundai 57 5 49 .536 6 1/2	S-ORG O O O O O O
Samsung 49 5 56 .468 14	S-ORG O O O O O
Lotte 46 6 54 .462 14 1/2	S-ORG O O O O O O
LG 46 5 59 .441 17	S-ORG O O O O O
OB 42 6 62 .409 20 1/2	S-ORG O O O O O O
-DOCSTART-	O
TENNIS - FRIDAY 'S RESULTS FROM THE U.S. OPEN .	O O O O O O O B-MISC E-MISC O
NEW YORK 1996-08-30	B-LOC E-LOC O
Results from the U.S. Open Tennis Championships at the National Tennis Centre on Friday ( prefix number denotes seeding ) :	O O O B-MISC I-MISC I-MISC E-MISC O O B-LOC I-LOC E-LOC O O O O O O O O O
Women 's singles , third round	O O O O O O
Sandrine Testud ( France ) beat Ines Gorrochategui ( Argentina ) 4-6 6-2 6-1	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O
Men 's singles , second round	O O O O O O
4 - Goran Ivanisevic ( Croatia ) beat Scott Draper ( Australia ) 6-7 ( 1-7 ) 6-3 6-4 6-4	O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O O O
Tim Henman ( Britain ) beat Doug Flach ( U.S. ) 6-3 6-4 6-2	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O
Mark Philippoussis ( Australia ) beat Andrei Olhovskiy ( Russia ) 6 - 3 6-4 6-2	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O
Sjeng Schalken ( Netherlands ) beat David Rikl ( Czech Republic ) 6 - 2 6-4 6-4	B-PER E-PER O S-LOC O O B-PER E-PER O B-LOC E-LOC O O O O O O
Guy Forget ( France ) beat 17 - Felix Mantilla ( Spain ) 6-4 7-5 6-3	B-PER E-PER O S-LOC O O O O B-PER E-PER O S-LOC O O O O
Men 's singles , second round	O O O O O O
Alexander Volkov ( Russia ) beat Mikael Tillstrom ( Sweden ) 1-6 6- 4 6-1 4-6 7-6 ( 10-8 )	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O O O O O
Jonas Bjorkman ( Sweden ) beat David Nainkin ( South Africa ) ) 6-4 6-1 6-1	B-PER E-PER O S-LOC O O B-PER E-PER O B-LOC E-LOC O O O O O
Women 's singles , third round	O O O O O O
8 - Lindsay Davenport ( U.S. ) beat Anne-Gaelle Sidot ( France ) 6-0 6-3	O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O
4 - Conchita Martinez ( Spain ) beat Helena Sukova ( Czech Republic ) 6-4 6-3	O O B-PER E-PER O S-LOC O O B-PER E-PER O B-LOC E-LOC O O O
Amanda Coetzer ( South Africa ) beat Irina Spirlea ( Romania ) 7-6 ( 7-5 ) 7-5	B-PER E-PER O B-LOC E-LOC O O B-PER E-PER O S-LOC O O O O O O
Add Men 's singles , second round 16 - Cedric Pioline ( France ) beat Roberto Carretero ( Spain ) 4-6 6 - 2 6-2 6-1 Alex Corretja ( Spain ) beat Filippo Veglio ( Switzerland ) 6-7 ( 4- 7 ) 6-4 6-4 6-0	O O O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O O O O
Add Women 's singles , third round Linda Wild ( U.S. ) beat Barbara Rittner ( Germany ) 6-4 4-6 7-5 Asa Carlsson ( Sweden ) beat 15 - Gabriela Sabatini ( Argentina ) 7-5 3-6 6-2	O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O B-PER E-PER O S-LOC O O O O B-PER E-PER O S-LOC O O O O
Add Men 's singles , second round 1 - Pete Sampras ( U.S. ) beat Jiri Novak ( Czech Republic ) 6-3 1-6 6-3 4-6 6-4 Paul Haarhuis ( Netherlands ) beat Michael Tebbutt ( Australia ) 1- 6 6-2 6-2 6-3	O O O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O B-LOC E-LOC O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O
Add Women 's singles , third round Lisa Raymond ( U.S. ) beat Kimberly Po ( U.S. ) 6-3 6-2	O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O
:	O
Add men 's singles , second round	O O O O O O O
Hendrik Dreekmann ( Germany ) beat Thomas Johansson ( Sweden )	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O
7-6 ( 7-1 ) 6-2 4-6 6-1	O O O O O O O
Andrei Medvedev ( Ukraine ) beat Jan Kroslak ( Slovakia ) 6-4 6-3	B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O
6-2	O
Petr Korda ( Czech Republic ) bat Bohdan Ulihrach ( Czech	B-PER E-PER O B-LOC E-LOC O O B-PER E-PER O S-LOC
Republic ) 6-0 7-6 ( 7-5 ) 6-2	S-LOC O O O O O O O
Add women 's singles , third round	O O O O O O O
2 - Monica Seles ( U.S. ) beat Dally Randriantefy ( Madagascar )	O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O
6-0 6-2	O O
:	O
Add men 's singles , second round 12 - Todd Martin ( U.S. ) beat Andrea Gaudenzi ( Italy ) 6-3 6-2 6-2 Stefan Edberg ( Sweden ) beat Bernd Karbacher ( Germany ) 3-6 6-3 6-3 1-0 retired ( leg injury )	O O O O O O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O B-PER E-PER O S-LOC O O B-PER E-PER O S-LOC O O O O O O O O O O
-DOCSTART-	O
BASEBALL - MAJOR LEAGUE STANDINGS AFTER THURSDAY 'S GAMES .	O O B-MISC E-MISC O O O O O O
NEW YORK 1996-08-30	B-LOC E-LOC O
Major League Baseball	B-MISC I-MISC E-MISC
standings after games played on Thursday ( tabulate under won ,	O O O O O O O O O O O
lost , winning percentage and games behind ) :	O O O O O O O O O
AMERICAN LEAGUE	B-MISC E-MISC
EASTERN DIVISION	B-MISC E-MISC
W L PCT GB	O O O O
NEW YORK 74 59 .556 -	B-ORG E-ORG O O O O
BALTIMORE 70 63 .526 4	S-ORG O O O O
BOSTON 69 65 .515 5 1/2	S-ORG O O O O O
TORONTO 63 71 .470 11 1/2	S-ORG O O O O O
DETROIT 48 86 .358 26 1/2	S-ORG O O O O O
CENTRAL DIVISION	B-MISC E-MISC
CLEVELAND 80 53 .602 -	S-ORG O O O O
CHICAGO 71 64 .526 10	S-ORG O O O O
MINNESOTA 67 67 .500 13 1/2	S-ORG O O O O O
MILWAUKEE 64 71 .474 17	S-ORG O O O O
KANSAS CITY 61 74 .452 20	B-ORG E-ORG O O O O
WESTERN DIVISION	B-MISC E-MISC
TEXAS 75 58 .564 -	S-ORG O O O O
SEATTLE 70 63 .526 5	S-ORG O O O O
OAKLAND 64 72 .471 12 1/2	S-ORG O O O O O
CALIFORNIA 62 72 .463 13 1/2	S-ORG O O O O O
FRIDAY , AUGUST 30 SCHEDULE	O O O O O
KANSAS CITY AT DETROIT	B-ORG E-ORG O S-LOC
CHICAGO AT TORONTO	S-ORG O S-LOC
MINNESOTA AT MILWAUKEE	S-ORG O S-LOC
CLEVELAND AT TEXAS	S-ORG O S-LOC
NEW YORK AT CALIFORNIA	B-ORG E-ORG O S-LOC
BOSTON AT OAKLAND	S-ORG O S-LOC
BALTIMORE AT SEATTLE	S-ORG O S-LOC
NATIONAL LEAGUE	B-MISC E-MISC
EASTERN DIVISION	B-MISC E-MISC
W L PCT GB	O O O O
ATLANTA 83 49 .629 -	S-ORG O O O O
MONTREAL 71 61 .538 12	S-ORG O O O O
FLORIDA 64 70 .478 20	S-ORG O O O O
NEW YORK 59 75 .440 25	B-ORG E-ORG O O O O
PHILADELPHIA 54 80 .403 30	S-ORG O O O O
CENTRAL DIVISION	B-MISC E-MISC
HOUSTON 72 63 .533 -	S-ORG O O O O
ST LOUIS 69 65 .515 2 1/2	B-ORG E-ORG O O O O O
CINCINNATI 66 67 .496 5	S-ORG O O O O
CHICAGO 65 66 .496 5	S-ORG O O O O
PITTSBURGH 56 77 .421 15	S-ORG O O O O
WESTERN DIVISION	B-MISC E-MISC
SAN DIEGO 75 60 .556 -	B-ORG E-ORG O O O O
LOS ANGELES 72 61 .541 2	B-ORG E-ORG O O O O
COLORADO 70 65 .519 5	S-ORG O O O O
SAN FRANCISCO 57 74 .435 16	B-ORG E-ORG O O O O
FRIDAY , AUGUST 30 SCHEDULE	O O O O O
ATLANTA AT CHICAGO	S-ORG O S-LOC
FLORIDA AT CINCINNATI	S-ORG O S-LOC
SAN DIEGO AT MONTREAL	B-ORG E-ORG O S-LOC
LOS ANGELES AT PHILADELPHIA	B-ORG E-ORG O S-LOC
HOUSTON AT PITTSBURGH	S-ORG O S-LOC
SAN FRANCISCO AT NEW YORK	B-ORG E-ORG O B-LOC E-LOC
COLORADO AT ST LOUIS	S-ORG O B-LOC E-LOC
-DOCSTART-	O
BASEBALL - MAJOR LEAGUE RESULTS THURSDAY .	O O B-MISC E-MISC O O O
NEW YORK 1996-08-30	B-LOC E-LOC O
Results of Major League	O O B-MISC E-MISC
Baseball games played on Thursday ( home team in CAPS ) :	O O O O O O O O O O O O
American League	B-MISC E-MISC
DETROIT 4 Kansas City 1	S-ORG O B-ORG E-ORG O
Minnesota 6 MILWAUKEE 1	S-ORG O S-ORG O
CALIFORNIA 14 New York 3	S-ORG O B-ORG E-ORG O
SEATTLE 9 Baltimore 6	S-ORG O S-ORG O
National League	B-MISC E-MISC
San Diego 3 NEW YORK 2	B-ORG E-ORG O B-ORG E-ORG O
Chicago 4 HOUSTON 3	S-ORG O S-ORG O
Cincinnati 18 COLORADO 7	S-ORG O S-ORG O
Atlanta 5 PITTSBURGH 1	S-ORG O S-ORG O
Los Angeles 2 MONTREAL 1	B-ORG E-ORG O S-ORG O
Florida 10 ST LOUIS 9	S-ORG O B-ORG E-ORG O
-DOCSTART-	O
TENNIS - TARANGO , O'BRIEN SPRING TWIN UPSETS UNDER THE LIGHTS .	O O S-PER O S-PER O O O O O O O
Larry Fine	B-PER E-PER
NEW YORK 1996-08-30	B-LOC E-LOC O
Andre Agassi escaped disaster on Thursday but Wimbledon finalist MaliVai Washington and Marcelo Rios were not so fortunate on a night of upsets at the U.S. Open .	B-PER E-PER O O O O O S-MISC O B-PER E-PER O B-PER E-PER O O O O O O O O O O O B-MISC E-MISC O
The 11th-seeded Washington fell short of reprising his Wimbledon miracle comeback as he lost to red-hot wildcard Alex O'Brien 6-3 6-4 5-7 3-6 6-3 in a two hour 51 minute struggle on the Stadium court .	O O S-PER O O O O O S-MISC O O O O O O O O B-PER E-PER O O O O O O O O O O O O O O O O O
