那个地方被称为石头城？	津巴布韦石头城遗址位于津巴布韦维多利亚堡附近的一个山谷中，是一大片石头建筑群，占地720公顷。由于年代久远，这座古城仅剩下一片残垣断壁，但当年石头城的风采雄姿仍然依稀可辨。该城布局协调，浑然一体，湖光山色，风景秀丽。全部建筑是用90多万块长方体的花岗石砌成，尤其令人惊叹的是这些石块之间，没有用胶泥之类的任何粘结物，而砌缝严密，经历七八个世纪的风雨侵蚀，依然挺拔牢固。石头城遗址的建筑群可分为两大部分：一部分是建在一片开阔地带上的一座椭圆形围城，又称为“大围场”，是遗址的主体；另一部分是建在一座小石山上的“卫城”。	0
天外飞仙的七公主是谁?	来玩09.爱情10.家族11.牛奶歌12.恭喜你专辑名称：四季童话唱片公司：新点子歌手姓名：七公主发行日期：2007年01月26日专辑语言：韩文专辑简介：首张作品“7公主的纯爱日记”、迷你圣诞ep“7公主的圣诞派对”均大受欢迎后，‘韩国史上最年轻偶像团体’--7公主(7princess)，于2007年新春，再度推出新专辑—“7公主的四季童话”，与所有喜欢她们的小朋友粉丝及哈韩迷们见面！2006年4月在台发行首张专辑—“7公主的纯爱日记”的7公主，凭藉着她们纯真无瑕的独特童音，以及抢眼超可爱mv的强力曝光下，热门畅销单曲‘lovesong’、‘牛奶歌’的超q魅力惊人无比，不仅在各大唱片排行榜创下销售佳绩，包括手机铃声下载、线上音乐下载、网路热门搜寻等，都掀起一股‘7公主韩流新风潮’；继取样自古典乐章‘爱的礼赞’主旋律的‘lovesong’广受欢迎后，7公主在最新专辑—“7公主的四季童话”中，再一次的将古典乐及流行乐巧妙的结合。	0
玻璃是什么东西做的？	硅酸盐玻璃指基本成分为sio2的玻璃，其品种多，用途广。	1
康熙他老爸是谁	雍正是康熙皇儿	0
著名网球运动员格拉芙是唯一曾经_________次将四项大满贯赛事冠军揽入怀中的运动员。	在这些大满贯选手中，格拉芙是唯一一位在四种不同类型的场地——毯式、红土、草地和硬地球场上都获得大满贯赛事冠军的选手。	0
火影里面黄色闪光的真名字叫什么？	"『中忍』成为了中忍,依然有温暖的笑容,金黄色的头发像太阳一样,带着自己的三个学生,背对着淡蓝色的天空,微笑```再微笑``『暗部』每个忍者都必须经历,通过""实习""而增强战斗力```穿梭在黑夜里``希望把自己融如黑夜,而金色的头发还是那么耀眼```像太阳一样```到底``您会成为谁的太阳啊````『上忍』超强的战斗力和温和的笑容赢来了'黄色闪光""的称赞和敌人的恐惧```四代大人以一人之力胜过50名忍者的能力不不容置疑的```在卡卡西外传里可以看到『火影』终于走上的忍者的顶峰,蜕变成真正的四代大人``成为有史以来最年轻的火影(20岁)````还是一样随风飞舞的金色流海,水蓝色的瞳孔,笑容像涟漪一样绽放开来```奢侈明亮```早该如此```成为了照亮整个村子的金色太阳『战斗』封印九尾妖狐的战斗---为什么九尾要来袭击村子,为什么四代大人要舍命保护村子```其实没有为什么```只因为四代大人是为了自己深爱的村子而战``他将九尾封印在刚刚切断脐带的婴儿(鸣人)的腹中```自己却随着村子的和谐而永远消失了```『牺牲』四代大人年轻的生命换回了村子的安全,安逸生活的人们可否知道,那里无处不流淌着四代大人的血```或许只有玻璃框里的照片和山上的火影岩会让大家想起那为英雄,那位像太阳一样的""黄色闪光""```也许这样的宿命才配得上四代大人```『回忆』因为腹中的九尾```鸣人从小就被人们看做怪物,不祥之物```当小鸣人在哭泣时,四代大人何尝不伤心```小鸣人身上背负着村子的命运,的确太沉重```但是鸣人,请你不要嫉恨,请你相信四代大人会与你同在```冥冥中守护着你,永远在你身边```而我们也在你身边```请你微笑,因为只有这样我们才能再次看到四代大人的微笑```释然的绽放``...."	0
高山流水故事中善于弹琴的人叫什么	吾于何逃声哉？”译文伯牙擅长弹琴，钟子期善于倾听。	0
哪部戏是著名导演王家卫执导的？	《东邪西毒》是一部1994年出品的香港武侠电影，改编自金庸小说《射雕英雄传》，由王家卫执导，张国荣、林青霞、梁家辉、张曼玉等主演。	1
办理健康证去哪里办理啊	健康证去哪里办理？拿假的可以吗？	0
周星驰哪里人	据刘镇伟说，那段时间周星驰都不敢正视刘镇伟。	0
请问周平王叫什么名字？	平王迁都之后的周朝被称为东周，而由周武王立国至周幽王被杀的时期则称为西周。	0
我记得有这种纸，是黑色的，但是刮开后，下面是彩色的，可以用来画画，请问那叫什么纸啊？	一般是很少用黑色纸画画的~~~我所知道的是外国人会用茶水或其他的东西刷在白纸上~等干了在上面画画，真要黑色的纸的画画那就黑卡纸了……至於写字的纸和笔在文具店都有卖的……也就是普通的纸盒笔而已……	0
2014好声音冠军是谁？	2014年中国好声音冠军是张碧晨。	1
右眼眼眶内侧壁骨折算什么伤	【“左侧眼眶内侧壁骨折”算是轻伤吗？】只有依法经过法医鉴定，才能认定“左侧眼眶内侧壁骨折”是否属于轻伤！	0
谁发明电话	电话的发明者亚历山大·格雷厄姆·贝尔（1847～1922），1847年3月3日生于苏格兰的爱丁堡。	1
陕西西安莲湖区邮编是多少？	陕西省西安市莲湖区土门街道办事处邮编710077	0
被列宁称为中国十一世纪的改革家的政治家、文学家是：	其政治变法对宋初社会经济具有很深的影响，已具备近代变革的特点，被列宁誉为是“中国十一世纪最伟大的改革家”。	0
“将军三箭定天山，战士长歌入汉关”说的是唐朝哪位将军？	当年三月初一，唐军与铁勒交战于天山，铁勒派几十员大将前来挑战，薛仁贵应声出战，独挑几十人，连发三箭，敌人3员将领缀马而亡，敌大军见之，立即混乱，薛仁贵指挥大军趁势掩杀，遂不时，敌人大军投降．因为铁勒骚扰唐边境达数十年之久，薛仁贵命令将投降兵就地活埋，以除后患,蒙古航爱山现在还有坑杀遗迹．但是作为一名大将军坑杀应该没有权利坑杀这么多的人,这是和唐朝的民族政策相背离的,所以这应该是朝廷的指令.之后继续北进，将铁勒九部的首领伪叶护三兄弟生擒（第二次生擒政权君主了），从此回纥九姓突厥衰落．当时世间流传歌谣“将军三箭定天山，战士长歌入汉关。”想想这仗打的多漂亮啊，战争本来是艰苦，残忍的事情，士兵能唱着歌回家，表达了军民将士们的喜悦之情。	1
米字旗是哪个国家的？	为“米”字旗,由深蓝底色和红、白色“米”字组成.	0
保尔在谁的影响下走上革命道路	保尔•柯察金<e>当过童工，从小就在社会最低层饱受折磨和侮辱。后来在朱赫来的影响下，逐步走上革命道路。	1
歌手平安的导师是谁	他是《中国好声音》的选手，不是《我是歌手》的选手。他是中国好声音的优秀学员，杨坤组的前四名吧（排名应该是金志文、关喆、丁丁、平安），大排名应该在前20名。	1
世界上跨经度最大的洲是	答：世界上跨经度最多的大洲是南极洲；世界上跨经度最多的大洋是北冰洋。它们都跨越了所有经度——360度。	1
《营造法式》这部建筑学专著的作者是：	三、农学和医学(板书)1元朝农学家王祯的《农书》(板书)2宋朝针炙和法医学的成就(板书)这一部分内容由学生自己阅读,需要明确：王祯是元朝著名的农学家,他的《农书》是我国第一部系统研究农学的著作.北宋针炙铜人和南宋医学著作的出现反映了宋朝医学的新发展.<e>四、成熟的古代建筑(板书)北宋建筑师李诫著《营造法式》(板书)北宋出现了若干部建筑学专著,其中以李诫的《营造法式》最为著名.它集中说明了我国古代建筑技术已进入成熟阶段,它是我国古代最全面,最科学的建筑手册,也是世界上最早最完备的建筑学著作.小结归纳宋元时期高度繁荣的文化,令我们感到骄傲和自豪,但我们不能因此而妄自尊大,故步自封.让我们勇于和善于汲取世界文明中一切优秀的成果,创造出更灿烂辉煌的社会主义文化.	1
五月五号是什么节日？	可见，古代以五月初五为恶日，是普遍现象。可见从先秦以后，此日均为不吉之日。这样，在此日插菖蒲、艾叶以驱鬼，薰苍术、白芷和喝雄黄酒以避疫，就是顺理成章的事。夏至，持这一看法的刘德谦在《“端午”始源又一说》和《中国传统节日趣谈》中，提出三个主要理由：(一)权威性的岁时著作《荆楚岁时记》并未提到五月初五日要吃粽子的节日风俗，却把吃粽子写在夏至节中。至于竟渡，隋代杜台卿所作的《玉烛宝典》把它划人夏至日的娱乐活动，可见不一定就是为了打捞投江的伟大诗人屈原。	0
请问中行的咨询电话是多少?	boc.	0
八仙中唯一的女性是谁？	何仙姑，凡人出身，苦修积善才修练成仙，是世传八仙中唯一的女性	1
校园歌曲《童年》的词曲作者是：	本章末尾用充满诗意的美好语言描写了外祖母的肖像和人品，塑造了一个光彩照人的平凡而伟大的人物形象。年过花甲的外婆跟三、四岁的“我”见面时的第一次“对话“生动活泼，风趣盎然。早已过不惑之年的高尔基，以三、四岁儿童的口吻、眼光、心理、行为，真实而生动地描写、反映当时的客观现实，深刻而准确地表达自己十分成熟的思想、观点和感情。语言简洁生动，非常口语化，非常适合人物的口吻和当时的语言环境；情节画龙点睛，人物栩栩如生。不仅本章，而且全部《童年》，具有这个显著的特点和优点。	0
茶叶是什么树上的叶子	答：茶叶是一种植物的叶子，它长得比较矮小，当然它有很多类型。	0
canada是哪个国家	北美国家，加拿大，英文名称是canada	1
江月何年初照人的诗名叫什么	“江畔何人初见月,江月何年初照人?”这句诗句的意思是“江边上什么人最初看见月亮,江上的月亮哪一年最初照耀着人?”	0
红豆生南国，春来发几枝？愿君多采撷，此物最相思。是谁的诗句？	答：都说红豆生南国,()不见春来发几枝?()唯有愿君多采撷,()原来此物最相思!()	0
李敖的大姐是谁	另外，李敖先生的大姐李珉女士，姐夫周克敏先生，二姐李珣女士也都我们北京大学的校友。	1
公元元年在我国古代的哪个朝代	楼上的算法错误.从公元前1年到公元前841年应该共经历了840年,即841-1=840.公元1年到公元1949年共经历了1948年即（1949-1=1948）.然后还有从公元前1年到公元元年只有一年（没有公元零年）,所以从公元前841年到公元1949年应该经历的是2789年.<e>每次我的回答总有人复制,希望不会再看到了.	0
诗人泰戈尔是哪里的人！	1913年后，泰戈尔发表了长诗《野花》、《诗人的故事》等，1881～1885年，出版抒情诗集《暮歌》、《晨歌》、《画与歌》，还有戏剧和长篇小说。	0
请问，诺基亚c6是什么系统？	诺基亚的手机都是塞班系统（不包括和微软联合推出的）您这款是塞班s60v5版的	1
《侠骨丹心》金世遗是谁演?	答：内地拍的，梁羽生的《侠骨丹心》改编的电视，讲的是金世遗和古之华后代的事儿。陈龙和萧蔷主演，唉，萧蔷实在太老了点吧，演少女。钟汉良演厉南星，厉胜男的亲戚，这个角色和演员大概会好点	0
蛋氨酸又叫什么氨酸？	甲硫氨酸或甲硫基丁氨酸俗名蛋氨酸，分子式：c5h11no2s线性分子式：ch3sch2ch2ch(nh2)cooh分子量：149.	1
世界上第一颗人造卫星是哪个国家发射的	“东方红一号”卫星是于1970年4月24日发射的中国的第一颗人造卫星，由以钱学森为首任院长的中国空间技术研究院研制。	0
苏有朋版的绝代双骄中的燕南天是谁演的	答：亲爱的玩家，您好!苏有朋主演的《绝代双骄》中慕容世家的九姑娘，人称慕容九妹是“侯炳莹”主演，建议您来91wan绝代双骄玩一下。	0
爱因斯坦是哪国的人？	这一年夏天，爱因斯坦授权建立了“爱因斯坦反战者基金”。	0
在三国里面，“马氏五常，白眉最良”指的是谁？	第九位：“马氏五常，白眉最良”	0
求助,数九是从哪天开始数的	人们说：“数九寒天，冷在三九”。	0
世界田径锦标赛是在每届奥运会后第几年举办？	19、1993年，由教练马俊仁率领的女子中长跑队在第4届世界田径锦标赛上，连夺1500米、3000米、10000米三项冠军，轰动世界体坛。20、北京申奥的口号是“新北京，新奥运”。二、简答题：1.北京为什么要申办奥运会？奥运会是世界范围内的体育盛会,在维护和平、增进友谊、促进文明方面具有独特的作用。中国作为世界上具有重要影响的国家，应该为奥林匹克运动在全世界的发展做出应有的贡献，举办奥运会则是这种贡献的最为集中的体现。	0
英雄联盟中赏金猎人叫什么名字？	英雄联盟里的女枪叫这个名字·赏金猎人的意思还有就是某个任务吧	0
被称为乐圣的是：	贝多芬集古典音乐的大成，同时开辟了浪漫时期音乐的道路，对世界音乐的发展有着举足轻重的作用，被尊称为“乐圣”。	1
化学元素周期表是谁发明的	我们知道,在地球上存在的天然化学元素只有92种,它们排列在化学元素周期表中前92号个格内.92号元素铀以后的化学元素,以镎（93号）、钚（94号）、镅（95号）,直到1982年10月9日德国科学家越过108号元素的空位合成出的109号元素,都是通过人工方法得到的.到目前为止,得到世界各国科学家公认的化学元素,总共109种.<e>那么,元素的这张名单,到底有没有尽头,会不会再有新元素出现呢?人们普遍认为109号元素决不是元素周期表的终点.不过再发现新元素将越来越困难,因为这些元素的寿命都很短很短,有的只有一百亿分之一毫秒左右（1秒等于1000毫秒）.	0
歌曲我的中国心是谁唱的?	一天，他们坐着一辆武警战士开的吉普车，在当时还很破旧的深圳奔驰时，战士车上偶然播放的一首歌曲，令央视导演激动异常。“洋装虽然穿在身，我心依然是中国心，……就算身在他乡，也改变不了我的中国心……”导演袁德旺后来回忆说：“当时我们坐在车上被这首歌曲给震动了，然后我就问他，我说这个歌是谁唱的呀？他说是一个香港的歌手，叫什么他也不知道。	0
清代唯一一位以嫡长子身份即位的皇帝是	明朝历史上唯一一位以的的确确的嫡长子身份继承皇位的只有武宗朱厚照，这里说的嫡长子指的是皇子出生的时候其父亲已经是皇帝并且生母已经是皇后而不是在生出皇子后被皇帝册封的。在大明只有朱厚照一位。具体的可参考一本书《正德皇帝大传》明史专家李洵的作品，本人很喜欢。	0
谁被称为“小霸王”？	而三国演义中是因为罗贯中撰写的夹死一将，喝死一将的记录，时人遂称之小霸王。	0
金是指哪个民族？	17世纪初建州女真部逐渐强大，其首领努尔哈赤统一了女真诸部，1616年建立后金政权，至1636年，皇太极改女真族号为满洲，女真一词就此停止使用，后来满洲人又融纳了少数的蒙古族、汉族等民族，逐渐形成了今天的满族。	0
手抓饭是哪个民族的节日	马头琴，是蒙古族最为常见的乐器孔雀舞傣族舞蹈哈达是藏族手抓饭”是新疆维吾尔、哈萨克、柯尔克孜、塔吉克等兄弟民族款待宾客的风味食品之一。	0
石灰水遇什么变浑浊？	（1）由无水硫酸铜遇水变蓝和澄清石灰水遇二氧化碳变浑浊的特点可知，混合气体中有水蒸气和二氧化碳；装置b中澄清石灰水与二氧化碳反应的化学式是：ca（oh）2+co2═caco3↓+h2o．	1
姚明是哪里人？	姚明是上海人浦东新区的!!!!	1
黄河的源头在哪里拜托了各位谢谢	答：黄河源头：黄河，是我国第二大河，也是世界上有名的大河之一。	0
古巴的官方语言是?	西班牙语，古巴是西班牙的殖民地，官方语言也是西班牙语	1
“皇家方舟”号航空母舰是属于哪个国家的？	“皇家方舟”号轻型航空母舰	0
元宵节观灯起源于哪个朝代？	元宵节也称灯节，元宵燃灯的风俗起自汉朝，到了唐代，赏灯活动更加兴盛，皇宫里、街道上处处挂灯，还要建立高大的灯轮、灯楼和灯树，唐朝大诗人卢照邻曾在《十五夜观灯》中这样描述元宵节燃灯的盛况“接汉疑星落，依楼似月悬。	0
太阳系中小行星带位于	答：（1）依次八大行星距日远近关系，a为土星，b为金星．（2）小行星带位于火星与木星之间．（3）太阳系的中心天体是太阳，最高级天体系统是太阳系．（4）图中能反映的是安全的宇宙环境：大小行星各行其道，互不干扰．故答案为：（1）土星；金星．（...	0
世界上第一支坦克部队诞生在哪个国家?	1915年8月，世界上第一辆坦克在英国问世。最早的坦克尽管装甲很薄，行驶速度不快，但一投入战场，立即显示非凡威力。索姆河战役，英军将18辆坦克投入战场。这个钢铁怪物将步兵难以逾越的铁丝网、堑壕、机枪组成的阵地碾于履带之下，迅速摘取了“陆战之王”的桂冠。骄人的战果，推动坦克制造技术迅猛发展。<e>1917年，第一支坦克部队在英国诞生。	1
一次世界大战以什么战场为主？	中国战场开辟最早,持续最长,牺牲最大,对于第二次世界大战的发展和进程,曾经发挥过巨大作用。	0
赵州桥是什么朝代建造的？？？？？急急急！！！！！！！！	建于隋朝年间公元595年~605年，由著名匠师李春设计建造，距今已有约1500年的历史赵州桥又称安济桥，坐落在河北省赵县洨河上，横跨洨水南北两岸，因桥体全部用石料建成，俗称“大石桥”。	1
95588是什么号码	答：骗子的号码！95588银行的电话前面是不加区号的。	0
世界上第一艘核动力潜艇名为	第一艘核动力潜艇是美国制造，第一艘核动力军舰是前苏联制造。	0
中国春秋淹城旅游区在哪儿个省	在江苏省常州市武进区有个被称作“淹城”的地方，这里保存着目前我国最为古老也最为完整的地面城池遗址，迄今已有2500多年历史，考古学家确认为春秋时期所筑，并于1988年被列为全国重点文物保护单位。<e>淹城的神秘，在于其独特的三城三河相套式的建筑形制，这在我国乃至世界也是绝无仅有的。这个春秋时代的王城，吸引着大量游人前去探古寻幽。<e>近年来，常州市武进区委区政府在科学地处理好文物保护工作与旅游产业发展、人民群众的切身利益及社会主义市场经济三者之间的关系，合理谨慎地对淹城进行保护性利用。由全国知名专家编制完成中国春秋淹城旅游区的总体规划方案，确立了六大功能区：淹城春秋乐园、淹城春秋遗址公园、淹城传统商业街坊、淹城野生动物世界、淹城春秋文化拓展区和宝林寺宗教文化区。	1
小马哥是哪部电影里面的人物啊？	（最开头的那段，有电影原声，有人说过一看开头小马哥和豪哥兄弟两打闹的那段就想哭）	0
与误入白虎堂相关的梁山好汉是谁	“花和尚倒拔垂杨柳，豹子头误入白虎堂”其中“豹子头”指的是____________。	0
查理曼大帝是哪国人？	在750左右，由于罗马和教皇受到伦巴底人的攻击，所以法国人就出兵到意大利。到了768年，查理大帝(或一般称呼为查理曼)就成为法兰克人的国王，并展开他英明的统治。<e>在774年，查理曼横过阿尔卑斯山回到意大利，再一次拯救教皇，也因此成为法兰克人和伦巴底人的国王以及罗马的合法统治者。查里曼继续征战，同时让敌人皈依基督教。他控制了法国南部和西班牙的北部。	1
神父是基督教哪个教派的神职？	当然不是神职人员，除了江湖术士，神父整天说自己是度人的，跟大乘教的和尚擦不多~~·	0
中国古代的茶圣是谁	茶圣,写了一本<<茶经>>.唐代人	0
倪萍前夫是谁	邓婕的前夫张先生现在是成都一家高科技民营企业的老总，比邓婕大3岁，与张国立同龄。张先生是在峨影厂当照明师时认识邓婕的，两人1980年结婚，1984年离婚。此后两人就没见过一次面、没通过一回电话三鹿奶粉导致多例婴幼儿肾结石病例，引起全社会关注，而产品的代言人邓婕也在第一时间成为网友的搜索关键词。就在邓婕对于奶粉事件未予置评的时候，一些曾经代言过奶粉产品的明星均被网友狂批。曾为三鹿品牌的产品做过代言的邓婕、倪萍、薛佳凝、花儿乐队，以及为其他品牌代言的陈建斌夫妇、杨澜均成为网友炮轰对象，认为他们“只管收钱，不管产品质量问题。	0
2004年欧洲杯在哪举行	2004年欧洲杯在葡萄牙举行	1
三国演义中，周瑜和诸葛亮联手指挥的一场著名的以少胜多的战役是？？？	1、《三国演义》中“煮酒论英雄”的主要人物是（），（）。<e>2、请结合《三国演义》，说出诸葛亮与周瑜联手指挥的一场著名的以少胜多的战役，是（）。再说出诸葛亮挥泪斩马谡是因为（）一事。<e>3、《三国演义》中塑造了一位过五关斩六将、千里走单骑的英雄形象，这个英雄是（）.这部书中有关这个英雄的传奇故事还有很多，请用最简洁的语言写出几个故事的名称（）。	0
<寻秦记>里演吕娘容的是谁?	姚乐怡<e>陀枪师姐－三元的妹妹。<e>寻秦记里也有她。	0
古代的江左是指什么以东？	古代文献中的“江左”又称江东<e>古时在地理上以东,为左,江左也叫“江东”,指长江下游南岸地区,也指东晋、宋、齐、梁、陈各朝统治的全部地区。	1
手机ram是什么？	手机的“运行内存”相当于电脑的内存，即ram。而手机的“非运行内存”，相当于电脑的硬盘，即rom。	1
在花样男子里演李民贺的是谁	net/jungzz85[编辑本段]电视剧作品2005sbs《饼干老师星星糖》2004mbc《彩虹罗曼史》（合作演员：徐在敬、姜恩菲、金基范、金希澈、李民基）2009kbs韩版《花样男子》饰演李民贺[第一集中被逼跳楼的男生]以及李民夏弟弟李宰贺[原版中报复道明寺的模特织部顺平][编辑本段]电影作品2009《鸟瞰图》2009《我的爱在我身边》2008《浪漫岛屿》（客串）2008《三人三色的爱情故事》2008《哆来咪发唆拉西哆》（又名《七音符》；合作演员：张根锡、车艺莲、林朱焕）	0
精忠报国原唱是谁	他的代表作有《霸王别姬》《精忠报国》。中文名：屠洪刚国籍：中华人民共和国民族：回族出生地：北京出生日期：1967年3月15日职业：演员，歌手毕业院校：中国戏曲学院京剧表演专业代表作品：《精忠报国》，《万紫千红》等主要成就：全国青年歌手电视大奖赛优秀歌手	1
有人未经作者许可，将已发表的小说译成盲文出版，这一行为：	在下列情况下使用作品，可以不经著作权人许可，不向其支付报酬，但应当指明作者姓名、作品名称，并且不得侵犯著作权人依照本法享有的其他权利：……(十一)将已经发表的汉族文字作品翻译成少数民族文字在国内出版发行；(十二)将已经发表的作品改成盲文出版。	0
云贵高原分布什么地貌	云贵高原一带多石灰岩分布,且云贵一带为亚热带季风气候,多降水.受流水侵蚀的作用,易形成喀斯特地貌	1
中考体检时，医生用白酒，白醋和水让学生分辨，这是根据它们的什么来分辨的	答：（1）镁条和铜丝：两者颜色不同，故可用观察颜色的方式区分，镁条是银白色的，铜丝是紫红色的；（2）白醋和白酒：向两种液体中分别入小苏打（nahco3，俗称面碱），有气泡产生的就是白醋，没有气泡产生的就是白酒；（3）糖水和石灰水中石灰水...	0
意大利文艺复兴的先驱是谁？	所以它文艺复兴最早的先驱！	0
浪漫主义诗人济慈在世活了多少年	"朱湘是一个性格独特、对艺术充满执著的诗人，他在清华六年学生生活并不顺利，曾因记满三次大过而受到勒令退学的处分，1926年复学后又读了一年才毕业。但这并不意味著朱湘的学习成绩不好，他""中英文永远是超等上等，一切客观的道德藩篱如嫖赌烟酒向来没有犯越过，只因喜读文学书籍时常跷课以至只差半年即可游美的时候被学校开除掉了。""他在给清华文学社的顾一樵的信中说，他离校的原因是""向失望宣战。这种失望是多方面的""，但他又对清华园无限留恋：""清华又有许多令我不舍之处。这种两面为难的心情是最难堪的了。反不如清华一点令人留恋的地方也无倒好些。""他之不满意清华在於：""人生是奋斗的，而清华只有钻分数；人生是变换的，而清华只有单调；人生是热辣辣的，而清华只是隔靴搔痒。""严格的校园生活，对一个浪漫主义的诗人来说，不免感到拘囿；但清华的自然人文环境，毕竟给过他薰染和陶冶，使他后来的创作道路走得更为扎实。"	0
建筑工程施工合同中的乙方是指：	乙方代表易人应提前7天通知甲方，后任继续承担前任应负的责任（合同文件约定的义务和其职权内的承诺）。	0
黄河断流现象出现的河段是	黄河干流自1972年出现自然断流现象以来，断流频率越来越高，断流河段越来越长，断流天数越来越多。	0
西班牙内战发生于那一年	西班牙内战发生于1936年7月,佛朗哥发动军事政变,企图推翻民主选出的共和党政府,于是引发共产党员领导的共和军和佛朗哥率领的法西斯军队之间的战争.	1
2014年8月17日早上6.09分什么地方地震了	2014-08-1706:08:58	0
"""工笔""是哪种绘画形式的技法？"	答：工笔画的技法主要分为描和染两部分。	0
中国新生代第二季里混血男的叫什么	封迪，张汉盛，蔡知雨，罗维，他们几个是中国新生代第二季里的小歌手。	0
省级人民政府每届任期为：	第一百零六条地方各级人民政府每届任期同本级人民代表大会每届任期相同	0
曾轶可的后援会叫什么名字？	曾轶可后援会没有特定的颜色，	0
情歌球场是谁的主场？	西班牙比利亚雷亚尔俱乐部主场:情歌球场	1
